,returns
2021-10-11,-0.011055816
2021-10-12,-0.005196452
2021-10-13,-0.004309513
2021-10-14,0.030016802
2021-10-15,0.005512486
2021-10-18,0.010068525
2021-10-19,0.008838137
2021-10-20,0.009864677
2021-10-21,0.013125563
2021-10-22,-0.0328465
2021-10-25,0.007942909
2021-10-26,-0.0078046187
2021-10-27,-0.01780828
2021-10-28,-0.011801725
2021-10-29,-0.012728561
2021-11-01,0.011234787
2021-11-02,0.06866719
2021-11-03,-0.007789827
2021-11-04,0.009424813
2021-11-05,0.014024526
2021-11-08,0.0058282223
2021-11-09,-0.012774594
2021-11-10,-0.012940553
2021-11-11,-0.02376175
2021-11-12,0.004818564
2021-11-15,0.0059029893
2021-11-16,0.023274696
2021-11-17,-0.00865812
2021-11-18,-0.008182893
2021-11-19,0.009446017
2021-11-22,-0.018314814
2021-11-23,-0.0051034284
2021-11-24,0.0062291566
2021-11-26,-0.035603054
2021-11-29,0.0053350995
2021-11-30,-0.013002279
2021-12-01,-0.023927094
2021-12-02,0.017899668
2021-12-03,-0.009318
2021-12-06,0.025970265
2021-12-07,0.010249487
2021-12-08,0.0065572136
2021-12-09,-0.0071210675
2021-12-10,-0.0040539517
2021-12-13,0.0055813687
2021-12-14,-0.0040665255
2021-12-15,-0.0015949747
2021-12-16,-0.02052076
2021-12-17,0.026652154
2021-12-20,-0.018219654
2021-12-21,0.030723272
2021-12-22,0.01794239
2021-12-23,0.004905099
2021-12-27,0.01388105
2021-12-28,-0.0032880816
2021-12-29,0.0067760106
2021-12-30,-0.01257941
2021-12-31,-0.015045233
